,eng_reference,trimmed_segment_path
1507,Then everything went so fast and I had to stop braking myself coming down. I think it's quite weird. Yeah. Really weird. I mean Pear. I used to just get tired after waking up from a dream. It's like I really feel it.,combined_wav_3/combined_output_1508.wav
1508,"Since childhood, I often dreamed of adventures, running away, fighting demons. I don't know what happened to my subconscious either. But I'm tired after waking up because of the chase.",combined_wav_3/combined_output_1509.wav
1509,Now there are more fans who know you. Do you have any adjustments when going out? Or are you just living a normal life? I try to be a better version of myself. I might just be more careful. I'm more careful in my life than before when I was a kid who lived beyond my limits.,combined_wav_3/combined_output_1510.wav
1510,"I'm more careful. What are your limits? Please give an example. Oh, I can't tell it. A naughty child. A naughty child. So much. There were people who knew me and called me when I walked, since we didn't care about each other that much before.",combined_wav_3/combined_output_1511.wav
1511,"I'm trying to get used to it. Yes. Okay. Hello I lived a normal life and started having people who knew me. Recently, I went shopping and someone saw me. When they saw me, they nudged each other like this.",combined_wav_3/combined_output_1512.wav
1512,But I dress too casually that day. I'm a bit embarrassed but it's okay because it's who I am. Do you guys have any free time activities that you like? Things you do together besides your schedule. Eat and go to the mall. We often go without a plan. Yes.,combined_wav_3/combined_output_1513.wav
1513,"Some days we ask, Do you want to go to a cafe? Let's take pictures We often eat together. We work together every day, see each other every day, but it seems that this is not enough. The more we are together, the more attached we are. We became a close friend group. Yes. Have you ever discussed personal matters?",combined_wav_3/combined_output_1514.wav
1514,"Who would you call first if you have a problem? I have. Yes. Right. I call her first no matter what happens. Yes. We chat on every app. We chat on every app, everything. We tell everything that happened. I even told stories not related to her because I wanted to.",combined_wav_3/combined_output_1515.wav
1515,"Every app. Yes. It's me. No matter what happens, I'll send it to Pear. Can you guys talk to each other and understand? Sure! If you are this close, please review how your partner has been since day one until now. I don't think we can be this close.",combined_wav_3/combined_output_1516.wav
1516,"But when we're together every day, it makes me feel... Wow. It's like... It turned out that we were very close. I like everything about her. Yeah. Will it be like that? I floated over there.",combined_wav_3/combined_output_1517.wav
1517,"As for me, at first I thought I wouldn't be able to get along with her. The first day I met her, she seemed calm and arrogant. But as we continued to talk and do activities together, it made me realize that we have the same personality.",combined_wav_3/combined_output_1518.wav
1518,"We have a lot of similarities. Yeah. They've become twins. For me and Ploy, we have known each other for a long time. We always saw each other on social media. Yes. We've been following each other for a long time.",combined_wav_3/combined_output_1519.wav
1519,We have the same activities that we used to do. We had a few similar experiences. So we can often give advice to each other. What was your first feeling when you found out that tickets were sold out? I'm glad. I'm still in shock.,combined_wav_3/combined_output_1520.wav
1520, I was like HUH?   I still can't believe it.  Yesterday it was not sold out but today all tickets are sold out.   Yes. Sold out. I'm really shocked. Thank you to everyone who supported all actors and staff. Yes. What if your hashtag is trending worldwide?,combined_wav_3/combined_output_1521.wav
1521," Wow, worldwide trend.   It was a good dream. A dream come true. Actually, we practiced being famous for a while.  Yes.   Lately, I've tried not answering when someone calls me. Hey! Forget everything I've ever done in my entire life. Now I'm a celebrity. If it's really a worldwide trend, I think we should...",combined_wav_3/combined_output_1522.wav
1522,"Surprise, right? Give something back to the fans. If it really happens, we will definitely do it.  Yes.   Fans have captured it. Sure. Let's make dreams come true. I want our hashtag to be a trend outside of this world. Outside of this world too.",combined_wav_3/combined_output_1523.wav
1523,"Please tell us what impressed you about the other person. Switch couples. Like, May told Playnoii. I was impressed by Ploy who was the eldest who took care of the younger ones very well. She's really cute.",combined_wav_3/combined_output_1524.wav
1524,"No matter what anyone says, Ploy always smiles. I think she has only positive energy. Ploy has never had negative energy. Or are you not aware that it is negative energy? No, you have only positive energy. I...",combined_wav_3/combined_output_1525.wav
1525,"Do I need to talk about Fay?  Her.   Oh, May, right? May is a person who... I always reply to May's IG stories that you're really naturally funny. No matter what May tells or what happens in her life. It might even be a serious matter. Like when she was sick.",combined_wav_3/combined_output_1526.wav
1526,"But what she told was funny and cute. I laughed so hard I had to say, May, that's really funny She is a lovely and bright person. She doesn't make me stressed when talking to her. She looks good. Please mention Pear. It's the right match.",combined_wav_3/combined_output_1527.wav
1527,"As for Pear, I was impressed by Pear so much. When I first met her, I didn't think she was such a nice person. She is a person who truly cares about everyone. She is ready to take care of everyone, checking everything.",combined_wav_3/combined_output_1528.wav
1528,"Sometimes I think it's not Pear's job, but she's willing to do it for us. I feel like I'm with my mom all the time.  I feel...   Just a sister, that's enough. No, it's more than that. It's a warm relationship. Yeah. She is someone I'm glad she warns me about.",combined_wav_3/combined_output_1529.wav
1529,"She is a calm person when giving warnings. So cute. Awesome. You are expecting now. Are you about to cry yet? I'm impressed that Fay is a talented person. She has talent, but she doesn't have much confidence.",combined_wav_3/combined_output_1530.wav
1530,"So I have to keep telling her that she can do it, just do it. But if Fay doesn't have any confidence, I believe you'll see me every time you turn around. Tissue, please. Tissue, please. She would see me every time she turned around. But I'll keep telling her, you can do it, just do it. I'm impressed, and she's a talented person.",combined_wav_3/combined_output_1531.wav
1531,"I think both of them can go far.  Four of you...   Let's go together. As an actor, how far do you want the series to go? Universe. Expect. Just go as far as Mars or Mercury, I'm satisfied.  You will make it happen.   I will make it happen. Oh, you already answered.",combined_wav_3/combined_output_1532.wav
1532, Is it your real answer?   Yes. It's about dreaming big. And achieve it. Whether it is achieved or not is another issue. Our hope is that the series will be as popular as the series and we can make it.,combined_wav_3/combined_output_1533.wav
1533,"The more popular it is, the more proud we are. Even though we are slowly climbing one level at a time today. But we are very proud and happy. We are grateful for all the encouragement that has supported us. I believe that everyone and every character put a lot of effort into this series.",combined_wav_3/combined_output_1534.wav
1534,And we want the fans to receive it. I want the fans to cheer for us. I want it to go far both nationally and internationally. I still believe the series can go far.,combined_wav_3/combined_output_1535.wav
1535,"Because we're awesome. We are talented and our series are awesome. We must have confidence.  Confidence.   Highly confident. Will you sing an OST? Sure! The first song has been released. Promote. Besides being an actor, we've debuted as a singer now.",combined_wav_3/combined_output_1536.wav
1536,"We already have the OST, SEE YOU IN MY DREAM. Yes. A bit? Would you like to give an example? Do the four of you sing together? 1, 2, 3 This is a song produced by Boy. Yes. A song produced by Boy. Do you like it?  When I listened to it for the first time, wow, the song was really cute.   Yes.",combined_wav_3/combined_output_1537.wav
1537,"Friends can sing immediately after listening to the song because it is catchy. Yes. But now we will turn it on for 8 hours. Okay. Will there be other songs? If the response is good, there may be other songs.",combined_wav_3/combined_output_1538.wav
1538,"But actually, the series has other actors singing the OST as well.  Right?   Yes. It will be released later. But we are preparing our album. Girl group.  I want us to sing 10 songs each.   Try being in a girl group. I suddenly wanted to be a singer because of the good response after releasing the song.",combined_wav_3/combined_output_1539.wav
1539," I feel that as soon as I'm on stage... HEY!   I'm so shine. You discovered a secret dream, right?  If you each sing 10 songs...it turns out there are 40 songs on the album, right?   Yes.  It's really worth it.   It's really worth it. It cannot be listened to in 8 hours. Does Saint give you any advice? Yes.",combined_wav_3/combined_output_1540.wav
1540, Our boss gives advice from acting to living life.   Yes. Living life in the entertainment industry. He has a lot of experience and has been in the entertainment industry for a long time. He gave us very good advice. He always gives us advice.,combined_wav_3/combined_output_1541.wav
1541,Bosses often ask us how we are and we give them feedback. The boss gives us advice all the time. Yes. Please promote the series and your social media. Okay. Please give a lot of love to My Marvelous Dream Is You the series.,combined_wav_3/combined_output_1542.wav
1542,"Broadcast time is 10 45 p.m. On Channel 3, number 33. Watch on your phone via 3 Plus. Or you can watch the uncut version at YouTube IDOLFACTORY OFFICIAL. Please follow  DreamGLIDF on all platforms. And please follow our social media. pearneilinyah",combined_wav_3/combined_output_1543.wav
1543,Ploynoii  ploynoii May  maywyda fay riezz Please give a lot of love to My Marvelous Dream Is You the series. We and all our friends are very dedicated. Please watch it a lot. Please watch it,combined_wav_3/combined_output_1544.wav
1544,"Well, I was born in a family called Than Pan. In the middle of Mathayom 3 and Mathayom 4, I had the opportunity to be an exchange student in America. It was strange.       The first thing I saw was a shock  the Mathayom 4 and Mathayom 5 students       kissing each other in the room. Don't be stupid in the classroom       like What the      Our job is to understand the culture. Each time I adjusted, there was no right or",combined_wav_3/combined_output_1545.wav
1545,"wrong. 1 place       is 1 place wrong and 1 place is wrong       which is 1 place right. Year 6 was the first time in my life that I had to read development books. The first real self that I got from my father was Dale ky How to Win Friends influence People. On that day, it made me I asked myself the question on the first day, Oh my gosh. Is it a good idea to start earning money when you're 19? There's a shot",combined_wav_3/combined_output_1546.wav
1546,"where you have to sit and talk at the dinner table. I cried because why did I have to go to work? Can't you just study? I remember never sleeping before 2 00 until I dipped my head back up again. I was 21 and opened an account in the bank. Oh, I just saw that I have millions of dollars. I don't. Choose a dream and we leave him, but we are Said hey I       today I       didn't go",combined_wav_3/combined_output_1547.wav
1547,"play with you because I created a life. I'm sorry, but one day if I'm finished building my life. And I've finished setting up my life system.       I'm going to live a life of traveling around the world. That day, where are you? Travel with me too. What's really cool is that we met. that there are many people who are richer than us, so it is found that I wasn't happy, so I had to change the roll model. In order for me to learn and that I must",combined_wav_3/combined_output_1548.wav
1548,"I don't run after successful people, but I have to run after people. Who in this world is happy and fulfilled in Secret Stary EP? I have a chance. I talked with P' Om Hin, which he He is the owner of the company Life and Richer. He is one person that I would like to consider one of the best.",combined_wav_3/combined_output_1549.wav
1549,"Another idol that inspires me. with me a lot. He is the person who taught me about of the science of kochi and nlp that I have had the opportunity to share on the library channel and this The Secret Diary channel and must tell you that the stories that Phi Kao has brought Share it with us today, it will be related. with his growth path, which",combined_wav_3/combined_output_1550.wav
1550,"It's very inspirational for the perspective of a 22 year old like me. He started working at the age of 19 until now. He's only in his early 30s, but he's considered a successful person. It is very successful in my view and I believe that The stories that he has shared in this podcast EP will be just as inspiring. that he definitely sent me a reply",combined_wav_3/combined_output_1551.wav
1551,"Now the time is right. Let's go listen to this podcast episode . Hello, P'O. Hello, Nong Win. Yes, thank you very much for the honor. Entering this program, I'm very happy and honored. Absolutely. Okay, first of all. Oh, in case anyone doesn't know you yet. Om has come before, so I want P'Om to introduce himself.",combined_wav_3/combined_output_1552.wav
1552,"Just a little bit. My name is Om. In short, it's better if I don't play Oh OK. Yes, my name is Om. Horinjongcharoenrat. Currently, I am the CEO and founder of the company Life Ener Group and the CEO founder of the company Enricher Group coding company. I'm okay with that. Well, the first thing is to make a model for everyone.",combined_wav_3/combined_output_1553.wav
1553,"Get to know P'O even more, including myself. Because I want P'Ohm to take us like this. Let's go back to Om's childhood. Oh, what was P'Om's childhood like? Because really, Om is considered a person who I've experienced a lot of success. I'd like to know a little bit about the background. Thank you very much. Since when did you take this kid? Did you take this kid like that?",combined_wav_3/combined_output_1554.wav
1554,"A child like a child, like when children were born in What kind of family? Going back to the family, well, I was born in A family that is called middle class. Yes, my father is an employee of a company that does Staying on the HR side, Mother will run the business. Regarding the matter of Wi, but it is not Onna is an employee of your family.",combined_wav_3/combined_output_1555.wav
1555,"Grandma would run it and there would be like mother A Yi doing it too. It will be a small business just like that. I already have 2 full time employees. Well, we grew up in a background where the family baked. Warm, your parents give you great love. It's great and I must say that I'm lucky that I wanted to. Whatever you do, your parents will support you. To be able to try and explore. I want to play music.",combined_wav_3/combined_output_1556.wav
1556,"When I got to play, it was considered that I grew up at a point where I was quite Fortunately, I have an older brother who is very cute and has started studying. At Bangkok Christian School, from Grade 1 to Grade 6, but in While studying, I don't know what inspired me. I will be a child who starts doing a lot of activities. My concept is not to let my study time disturb you.",combined_wav_3/combined_output_1557.wav
1557,"When it comes to activities, I'm a child of activities. Since I was a child, like since Grade 2, I remember the first time I was a class leader was in Grade 2, and then we went to jam with the group. Football in school is a football player. In elementary school, we joined various clubs. Are the student inspectors joining the student council or something? There are a lot of them. Oh, and I'll be the one to run and find them.",combined_wav_3/combined_output_1558.wav
1558,"Opportunity, even in Grade 6, I still remember that I had it. One shot that I say is a life changing shot. My brother, at that time there would be teaching programs. Animation, we probably won't be able to catch it in time. It was that era. In that era, there would not be a program called Flash MX. No, it was a thing. That family was very ancient. Well, I went into doing animation and knew.",combined_wav_3/combined_output_1559.wav
1559,"I really enjoyed it so I asked the computer professor if I wanted to. What should I do to study more? What is the name of the teacher that day? Professor Wichaisri is the best. I remember it clearly. This teacher said that if you want to study more Well, I went to form a team of 4 people after school. Well, he'll give you special tutoring every day. Hours and no additional cost. Oh, I feel like I'm       lucky, so I",combined_wav_3/combined_output_1560.wav
1560,"feel like I'm beginning to fall in love with studying abroad. The room is more than in the classroom since then. Elementary school since Grade 6 and we get extra care from teachers who are always interested and waiting for us. More knowledge on what we want to know right away. Until enough time there is a chance that we know a lot. A special teacher sent them to compete in a competition, which they competed in. Write a website to compete with these things, so it makes",combined_wav_3/combined_output_1561.wav
1561,"We have gone outside the school to Bangkok. Tian,  it's an all boys school. Can you imagine that? Ha, a boy's life is nothing more than I was excited to go out and meet girls. Outside, I don't know that we understand that Phil. What is it called? Yes, yours is a big deal. A big deal. So much so that when I go out and meet people outside of school.",combined_wav_3/combined_output_1562.wav
1562,"It's exciting like hey, why is it learning? I don't see the need to stay in room four. Square is better, so it makes me start to have to Moving to compete in more and more activities. Uh huh. Next time, start like Mathayom 1. I'll start like that too. What are they calling neck racing? There are so many activities. It's all gone, Kao Wongduri Student Council. When I make a band, I have something to watch and upload     ",combined_wav_3/combined_output_1563.wav
1563,"all of it until Chop Peak is another tipping point, which is when I went to submit the project as Exchange student. During Grade 1, there was a time when I went to be an exchange student at Japan is opening up the world even more, hey kids over there. Why do you think differently? Why are the cultures different? Why are people from each country different from each other? It even makes it more evident that school       isn't",combined_wav_3/combined_output_1564.wav
1564,"just there. The real library       isn't in the library.       is life. Hey, how old were you when you said this? When I was in Japan at that time       I was in Mathayom 1. Oh, it was so great. I felt so lucky that I didn't know. How do you say you're lucky?       Oh, the world       is wide. Oh, and it makes me come back like I was. The child has a short attention span. I don't want to sit and study.",combined_wav_3/combined_output_1565.wav
1565,"I'm in the room. I'm like, wait, I'm going to take a break. Play like a free running, jumping somersault with Hey friend, do you play with me or do I play? I used to play with it when in the past I did Back Flip, Front Flip, something like that. We talked for a long time before, that was around 1",combined_wav_3/combined_output_1566.wav
1566,"or 2. I was the best too. Font fip, Front fip, played until my mouth burst, my mouth was tearing, it was so fun. My stomach rips, oh my, it's amazing too. It was fun and then in 2nd grade, when I started playing like that. There are a lot of them, so I go to those who practice self defense arts. A lot of them went to study karate, Muay Thai, Jujitsu, Aikido, hey.",combined_wav_3/combined_output_1567.wav
1567,"It's a very serious Lam Nanshaku. Yes, I practice every week and it's really fun. So I feel like we like to learn things. It wasn't really in the classroom, but along the way, I still maintained myself to get good grades. The thing is, we will hang out with talented people and give it to them. Tutoring Oh, OK, OK, and then I'll be a late child. Activities until 3rd and 4th grade, I have the opportunity to be.",combined_wav_3/combined_output_1568.wav
1568,"Exchange student in America      I saw a lot of culture when I was in Thailand. One way is when I'm in Japan, one way is when I'm in America.       The other way is, if you say it in a really strange way , then       meets Jay, he's shocked at first glance, he's a 4th or 5th grade kid       kissing and kissing. together in the classroom, like       like What the       can you think of? It's like in the movies when we were kids, we only watched it and were like",combined_wav_3/combined_output_1569.wav
1569,"     like this, is it like this? It makes us feel like The counter is wide and we met a teacher. He walked up and hugged me like hey, how was your study? Did you enjoy this CL? Oh, the teacher teaches. History walks like hey, how are you? How was your weekend? How was your weekend? We're not used to it, but after a year we've gotten used to it. I'm so happy that I'm back in Thailand.       I didn't realize it",combined_wav_3/combined_output_1570.wav
1570,". I was having fun playing with my teacher. It's the same as before in the room. I can already guess. Teacher       slaps the table and denies her. She's an aggressive child. You're like me.       What did I do wrong? I just... I wanted to make it better. That day, I went to apologize. The teacher was like I was confused about what this was.",combined_wav_3/combined_output_1571.wav
1571,"What is right and what is wrong? I'm asking for your forgiveness. Brother       has found the headmaster. He treats teachers like he is a person. that every student is afraid of Kenau because of It's like what do they call it, teacher? Pursue discipline. Ah, I met the teacher. Then I ran and hugged him, just like the teacher thought. To the teacher, he pushed the older brother away in the chest. Did your friends play? Well, that day, I couldn't.",combined_wav_3/combined_output_1572.wav
1572,"I really intended to, but we had already lived like that. As soon as we came back, we were already very disappointed. We got it back like bae we got it back Well, we're back in Thailand now. Our job is to understand each culture. Then I adjusted that shot       to a shot that made me       understand the variety of life       a lot more because it didn't sound right.",combined_wav_3/combined_output_1573.wav
1573,"And there is no wrong. 1 right       is 1 wrong, and 1 wrong       is 1 more right. My life is like unlocking 1. You say it like that. We       understand something more than the room. After studying, we understand some things more. People at school understand now that we have the opportunity. Let's go and see the framework that it is in a very global scale, which is not",combined_wav_3/combined_output_1574.wav
1574,"I said that he was right or wrong, I didn't think of it. You're right, no one is wrong, we just see the differences. It's different from humans, and that shock is what it does. Let me come back and feel like I'm a child. Activities that are more intense than before, making a band, but Before playing in a string band very seriously, then in 6th grade I became a member of the student council, which was enough. Being the student body president requires talking a lot, right?",combined_wav_3/combined_output_1575.wav
1575,"Or do I have to talk to people at school? What was the opening speech of Tam Chaturamit School? You guys have had Public speaking since then, right? I have to say that I've been Public speaking since Grade 6 because I had to compete in computer competitions and when we competed, we had to be P.S. The work was OK, so I was tutored and given a presentation right there. Well, since Grade 6, Grade 1, Grade 2, when we went to compete.",combined_wav_3/combined_output_1576.wav
1576,"Interview  To be a scholarship student, we must Prepare to go pitch, which must be said in retrospect. I have to thank my father for tutoring P'Ok. How can you hit me until I'm in the 6th grade? I'll give it to you. Like, let's get into it a little bit. Haha. 6. It was the first time in my life where I had to read a self improvement book. Really, what kind of book was that? The first thing I got from my father was Dale kaki",combined_wav_3/combined_output_1577.wav
1577,"How to Win friends and influence people. It's really the most classic. At that time, it was because I was like the president of the council. I had to supervise over 400 friends in my class , and the teenagers were all very excited in the first year. Is that right? Ah, yes, it's fun, and it's your mother. Sent the first book to me to start reading in Grade 6, the story of Robert Kiyosaki, Rich Dad Taught.",combined_wav_3/combined_output_1578.wav
1578,"Rich father's son taught his children classics at that time. I didn't understand much after reading it, but I felt like it was. Okay, the first chapter is the same. The first chapter is the same. So Dad gave it to me? Oh wow, it's awesome too. It seems like it's fun to go anywhere. That shot, in part, if it's like a point of view. I think it's like the life of a teenager, from the 6th to the 6th grade. It looks tiring.",combined_wav_3/combined_output_1579.wav
1579,"It's a lot of fun, in my eyes it looks tiring. Tired? Is my life really boring? How are things? How are Win's things? How are mine? I only graduated in Mathayom 3 and then I took the entrance exam. University, but in the end, there was no university. What's so exciting about it is that I'm going to finish it. in England, but with the fact that I study I've been international since I was a kid, so my older brother didn't.",combined_wav_3/combined_output_1580.wav
1580,"Did you find that much variety? It's so artistic. It has become our nature since childhood. Yes, yes, we haven't encountered that kind of shock. But when I listen to your stuff, I understand that it's like you. I must feel very, very embarrassed. Teacher, what's wrong with me? I feel really irritated. Oh, we've been talking and talking and the backgrounds are very similar. I just found out.",combined_wav_3/combined_output_1581.wav
1581,"This is when I listened to you's story. Is it at home or is there something wrong with this? Do I have a lot in common with you? Yes, yes, okay, but when it comes to the time My university, actually when I was in Mathayom 6. I remember that this was another peak shot, which was me. I myself graduated from the Mathematics field, but when I was That's the first version of GAT PAT. That's",combined_wav_3/combined_output_1582.wav
1582,"the educational system. Previously it was Entrance Admission, right? Senior, it's the first version of GAT PAT. Friends will call it that. The sheep like version is like a sheep, like a goat rat. Trial of the first version of the educational system. Then I remembered that I took the entrance exam for a university called As in the area around Siam and Oke O. Because my mother wanted me to enter at that time.",combined_wav_3/combined_output_1583.wav
1583,"I said yes, I applied here and it turned out I passed the exam. Directly without having to enter any process And because we got a high gat pat score, but at the same time, I can say yes, I got it, but oh my. Just come straight to Verify so Mom can see that The rest I can do, I want to go do what I want. If you want to do it, I go and submit a portfolio. I'm a kid. Activities  Yes, I have a port and there are",combined_wav_3/combined_output_1584.wav
1584,"more than 100 certificates. Portfolio book and then go to apply to the university to have a look. Oh, and there was capital in Bangkok at that time. He will give about 10 people in Thailand called Prakai Phet Scholarship  Study for free for 4 years and get a salary of 6,000 baht per month. You also get a salary, right? 6,000 or 6,500 at that time? Do you know how things are now or are they still there?",combined_wav_3/combined_output_1585.wav
1585,"Are you here? It's very simple. Whatever you get, you get money. When I went, I always thought that if we went to the place where people He was very talented at that time. At that time, I thought like a child. It's probably stressful. It's probably like having to sit and have a brainstorm in the content. Oh, and I'm more of an activity kid, maybe. Isn't it suitable for you? I'm going to look at Bangkok. And I took the time when he studied comfortably.",combined_wav_3/combined_output_1586.wav
1586,"When you study, what do you do and learn by yourself? Better, that was my idea when I chose him. I gave up my rights to a university near Chula and went to look. Thep Inter and when I went in       the peak was that there was a moment shot.       Went to play the game a. Have you ever played it? No, I cried OK.      I played Do a with my friends and I was shocked. The wallet came       my friend told me to give it to me.",combined_wav_3/combined_output_1587.wav
1587,"A little bit and then I opened my wallet and there was like 15 baht left that day. It's like      How did I get to this point? I told you. I can't give it out. I don't have money. I thought it was funny. I said yes, it would be good if we had more money to give. Sometimes I can be sporty with my friends. Pay 50, 40, something like that on that day. It made me question myself on the first day",combined_wav_3/combined_output_1588.wav
1588,"Oh, you started making money when you were 19, so that was the point where you said OK. We're looking for something good to do. Why don't we ask at home? Because of me. I believe that support at home is possible at home. They also gave me a salary, at that time it was in the thousands. A few thousand per month and we feel",combined_wav_3/combined_output_1589.wav
1589,"That we don't want to ask at home, or don't have anything. I feel like I want to ask. Mind, where did that set come from? Oh, I want to know where the Mind set comes from? Yes, because it's 19. 19 is the type. My friend is 19. Yep, they still ask for it. Well, if I think back, if I think back,",combined_wav_3/combined_output_1590.wav
1590,"Parents, nannies come in a little bit in the way they think. I didn't teach that he had to ask his parents for everything. I came to ask my parents, it's like they taught me. Since I was a child, I've been like, Oh, if we want something, we'll get it. Oh, we have to try on our own too. Like a child, if you want a doll",combined_wav_3/combined_output_1591.wav
1591,"The story is that I asked him not to tell me that he had to. Go swimming with a single lap of 25, 25 meters and round trip first, if you can. You'll get it like there must be You GOT to play The Price to earn The reward. Oh, I think there's a method for this clip that I got. When I was a child, my father, my father, my father taught me in an Honor style. It's a lot, but my father is the one who came here.",combined_wav_3/combined_output_1592.wav
1592,"It's called being a good full time employee. My father's entrepreneurial angle may not be that big of a fan. It will be like you don't take it as much, but you will probably have a HR mindset about reward. Oh, oh, okay, okay, which is. Which is actually the family that was the chef for us. Oh, that's right. If it happens to anyone who thinks that they're like children, Let Se is 19 and 20 years old as well",combined_wav_3/combined_output_1593.wav
1593,". Oh, I think that you have some advice that's like, Hey. How should we adjust it so that we can get it? I don't think it's called going out into the wide world first. I'm really going to meet him when I graduate. The first story first. That the person who knows himself best is that 19 year old kid I'm talking about. That is, you will never understand our lives like",combined_wav_3/combined_output_1594.wav
1594,"I do. I don't know the background of our family. How does growing relationships, confidence , or even our S esteem come about? To be honest, I'm very afraid of your advice. Ah, it's work from your life, but it doesn't translate. that it will work with our lives, so if If you really want to tell us something, Trust your instincts more than before.",combined_wav_3/combined_output_1595.wav
1595,"And believe in yourself, multiply it by 10. And if it's wrong, don't blame your parents, don't blame them. Friends, don't blame society, don't blame the people around you. You blame the person in the mirror for your mistakes and study. Find out quickly from falling, um, that's life. The most frightening version of life is in",combined_wav_3/combined_output_1596.wav
1596,"The shadow of parents lies in the shadow of their frame. Society or what friends say is cool, uh If you want to say it in a rough way, it's       It Man, and you can say it in a rough way. Listen, listen to your nationality. A lot of our own instincts that control our feelings. What do we want to do and want to give Take Action quickly and fall quickly? Learn quickly, you won't succeed from the shock.",combined_wav_3/combined_output_1597.wav
1597,"It's difficult at first, but it's even harder if you don't start. So I thought, well, I want to explore something. I want to be a musician. My dream is to make a YouTube channel. What do you do? I want to start a business. You try it yourself. Don't just think about it. I know. I feel like it's one thing that I've never regretted. I think I'm very lucky to have had it since I was a child. That is, when I started to think differently than my friends in",combined_wav_3/combined_output_1598.wav
1598,"I think I want to do a lot of activities, so I'm alone. They're different, and when they're different, there are people who like them and there are people who don't like them. Since when have you been surrounded by people's shit? Since childhood, there are people who like it and there are people who don't. I like it like this   kid, you don't have any activities. It's in the classroom and we're okay with it. That we have thoughts that people judge us from that angle It can be different. I think this story makes me",combined_wav_3/combined_output_1599.wav
1599,"I'm not very afraid of people because I've already been afraid of them. I've been sad, I've been afraid, I started to feel less sad and afraid. I've been judged and I'm beginning to understand. I've been so scared that I understand what I'm doing. They judged me anyway, so I was like, what has become of this? The shock of America makes me understand life. This matter is so much that we did only 1 thing and it",combined_wav_3/combined_output_1600.wav
1600,"appeared that another person said that like us, we want to be respected. We love him. We want to go and hug him sometimes. It is a lack of respect. In the end, it is The context that is in our head and the context that Society is looking at it. It may not be the same. After all, a 19 year old kid wants to do something, just do it.",combined_wav_3/combined_output_1601.wav
1601,"Hurry and do it quickly and recommend that every time. What you do is to find knowledge from people who have created results. The results are now available. For example, if we say That we want to do our own business but our parents won't let us. Do your own business, don't consult your parents. Consult with aunts, uncles, friends, parents, friends who He has his own business. If today my father We pretend to do our own business and we want to do it.",combined_wav_3/combined_output_1602.wav
1602,"Private business, go consult with friends who don't do it. Your personal business, don't bother trying to search for moding yourself as quickly as we want to. Whoever we are, we want to be an artist, don't ask. At home where you are doing your own business, ask the person who is. The artist can answer for himself what he wants. Whatever we do, we do it quickly because at age 19 I still have energy and time and no responsibilities.",combined_wav_3/combined_output_1603.wav
1603,"Hurry, hurry. I want to say that you have to increase your sense of urgency much faster than before. Don't think like oh, I still have 10 years left.       Time       has passed so quickly. Do things quickly and then try quickly, explore quickly and have ow modeling quickly, we develop ourselves quickly. That is, when we try quickly and learn quickly, we fail.",combined_wav_3/combined_output_1604.wav
1604,"Soon there will be space for us to develop ourselves. But if we have a dream but we don't take action, And we wait. Wait there until it develops. We didn't do it ourselves, it's worthless. Self improvement games before engaging in self improvement games After failure, then develop yourself. Intensity in learning. Thirst for Addiction is a different story. Hey, this point is interesting.",combined_wav_3/combined_output_1605.wav
1605,"I've never heard of it before, I'll learn about it later. Doing it by hand will make us learn more quickly. Well, I see many people. This might be an angle. Looking at you, I see a lot of people waiting to study. Let 's make it perfect first and then do Action. It's like I'm opening a cooking textbook and reading it. That's why this spec has to be pushed through like this. 3 days and I still haven't started taking turns with 1 person",combined_wav_3/combined_output_1606.wav
1606,"who knows roughly and jumps in and stirs right away. And he saw that it was delicious and not delicious. Then come back and quickly fix each point. It really meets the needs of today's world. It has to be. It has to be. Hurry, and in the end, it's this thing. Life at the age of 19, we won't know if we like it. What flavor of ice cream? Ice cream       There might be about 40 cars that we want to try, but we won't find them.",combined_wav_3/combined_output_1607.wav
1607,"Myself, if I sit and look and I'm like, which car do you like? It's better to do this personality test. Which car do you like? I'd rather just ask this person. The only way we'll know       is that it's been put into our mouths. Let it hit your tongue so we'll know you like it. Don't like, don't like, don't like, don't like, don't like and want Also remark that if you find something you like that has 20  of chest space left, find something you like better just in case.",combined_wav_3/combined_output_1608.wav
1608,We will find out what the past thing called I really like it. I really like it more than this. It's like that if you leave it to a 19 year old kid. It's very good advice. If it's another point. Maybe I'll ask personally. I think Ice cream is the ice cream that I have liked for the past 5 years. Just,combined_wav_3/combined_output_1609.wav
1609,"because I eat it, it's good. Why isn't it as satisfying as I thought? That's life. Hey, how do I go on? First of all, congratulations, we already know it. It's not as satisfying as I thought. That's what I thought.",combined_wav_3/combined_output_1610.wav
1610,"With things that are      most of them are not similar. Then when we found out what we really thought it was What will happen if it doesn't match? Questions you have to ask yourself  What's next? Well, Win already knows what... Think about what       is not and what is the",combined_wav_3/combined_output_1611.wav
1611,"next thing. Explore. Add that. That's another 20  that I said. Well, you have to find it yourself to continue searching. Organize yourself into a space that you don't know you have. I don't know what to explore and expand myself . So that's correct. It's about continuing to explore and I'm sure that At some point we will find something that we really like. If you reach a certain point, there will be a point where it saturates",combined_wav_3/combined_output_1612.wav
